,Date,Open,High,Low,Close,Volume
0,2025-05-16,14.699999809265137,15.199999809265137,14.600000381469727,15.100000381469727,11074100
1,2025-05-19,15.0,15.800000190734863,14.899999618530273,15.399999618530273,14995500
2,2025-05-20,15.5,15.5,15.0,15.399999618530273,10750600
3,2025-05-21,15.399999618530273,16.200000762939453,14.800000190734863,14.899999618530273,16973800
4,2025-05-22,14.899999618530273,15.399999618530273,14.899999618530273,15.0,10349400
5,2025-05-23,15.0,15.5,15.0,15.300000190734863,14241700
6,2025-05-26,15.399999618530273,16.200000762939453,15.399999618530273,16.200000762939453,17732300
7,2025-05-27,16.0,16.100000381469727,15.600000381469727,15.899999618530273,11261100
8,2025-05-28,16.100000381469727,16.299999237060547,15.899999618530273,16.100000381469727,9926000
9,2025-05-29,16.200000762939453,16.399999618530273,15.899999618530273,16.399999618530273,9750200
10,2025-05-30,16.0,16.899999618530273,15.899999618530273,16.899999618530273,16990600
